coord_0,coord_1,coord_2,coord_3,coord_4,coord_5,coord_6,coord_7,coord_8,coord_9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,coord_16,coord_17,coord_18,coord_19,coord_20,coord_21,coord_22,coord_23,coord_24,coord_25,coord_26,coord_27,coord_28,coord_29,coord_30,coord_31,coord_32,coord_33,coord_34,coord_35,coord_36,coord_37,coord_38,coord_39,coord_40,coord_41,coord_42,coord_43,coord_44,coord_45,coord_46,coord_47,coord_48,coord_49,coord_50,coord_51,coord_52,coord_53,coord_54,coord_55,coord_56,coord_57,coord_58,coord_59,coord_60,coord_61,coord_62,coord_63,coord_64,coord_65,coord_66,coord_67,coord_68,coord_69,coord_70,coord_71,coord_72,coord_73,coord_74,coord_75,coord_76,coord_77,coord_78,coord_79,coord_80,coord_81,coord_82,coord_83,coord_84,coord_85,coord_86,coord_87,coord_88,coord_89,coord_90,coord_91,coord_92,coord_93,coord_94,coord_95,coord_96,coord_97,coord_98,coord_99,coord_100,coord_101,coord_102,coord_103,coord_104,coord_105,coord_106,coord_107,coord_108,coord_109,coord_110,coord_111,coord_112,coord_113,coord_114,coord_115,coord_116,coord_117,coord_118,coord_119,coord_120,coord_121,coord_122,coord_123,coord_124,coord_125,label
0.05008961260318756,0.8260884881019592,-7.440573934758277e-09,0.17610788345336914,0.7966351509094238,-0.03656875342130661,0.281723290681839,0.743807315826416,-0.0916607528924942,0.368973046541214,0.7120913863182068,-0.15579569339752197,0.4635505676269531,0.6985218524932861,-0.22037406265735626,0.2365247905254364,0.5076565146446228,-0.06974545121192932,0.3428856134414673,0.4400970935821533,-0.15775884687900543,0.42575204372406006,0.39993780851364136,-0.21509353816509247,0.49939489364624023,0.36840686202049255,-0.25157105922698975,0.14994172751903534,0.49772387742996216,-0.09551699459552765,0.315605491399765,0.5919182896614075,-0.18228808045387268,0.28770676255226135,0.682620108127594,-0.2000020146369934,0.23422357439994812,0.6875302195549011,-0.20252269506454468,0.07906316220760345,0.5505484342575073,-0.12863928079605103,0.2439649999141693,0.6750929951667786,-0.20952758193016052,0.21163059771060944,0.7463876605033875,-0.1973724514245987,0.16542939841747284,0.7343893051147461,-0.17772838473320007,0.02700050175189972,0.6301371455192566,-0.16699567437171936,0.15627938508987427,0.737148106098175,-0.21401135623455048,0.14185521006584167,0.784249484539032,-0.20070922374725342,0.10361196100711823,0.7702566981315613,-0.18275487422943115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.030560538172721863,0.8299753665924072,-5.41136664367059e-08,0.16161605715751648,0.802128255367279,-0.037957776337862015,0.2818757891654968,0.7423637509346008,-0.0877162292599678,0.3780170679092407,0.7125795483589172,-0.14645563066005707,0.4706624150276184,0.7062243223190308,-0.20577427744865417,0.24308642745018005,0.5094025731086731,-0.060739364475011826,0.35221391916275024,0.43511247634887695,-0.14230166375637054,0.4334781765937805,0.3934328854084015,-0.1961350440979004,0.506069004535675,0.3586243987083435,-0.2311566025018692,0.15380683541297913,0.4967353641986847,-0.08482293039560318,0.31691500544548035,0.5937207341194153,-0.17021602392196655,0.28394776582717896,0.6815422773361206,-0.1935010701417923,0.22711561620235443,0.6862078309059143,-0.19971182942390442,0.07877150177955627,0.5478644967079163,-0.11622535437345505,0.243505597114563,0.673694372177124,-0.19393911957740784,0.20648440718650818,0.745553731918335,-0.18639694154262543,0.15962357819080353,0.733188271522522,-0.16972839832305908,0.021234974265098572,0.6254979968070984,-0.1532905548810959,0.1528344750404358,0.7332358360290527,-0.19770614802837372,0.13750959932804108,0.7804971933364868,-0.1866491436958313,0.10004600882530212,0.7669897079467773,-0.16971081495285034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.03684411197900772,0.7741478681564331,9.778792886550036e-09,0.15818509459495544,0.7482181787490845,-0.0404367595911026,0.2725619673728943,0.6930267810821533,-0.09302491694688797,0.36072129011154175,0.6553723812103271,-0.15505479276180267,0.44518420100212097,0.6332410573959351,-0.21759375929832458,0.23969241976737976,0.4451856315135956,-0.062215644866228104,0.3615291714668274,0.36462122201919556,-0.1503300666809082,0.4458158016204834,0.3135208189487457,-0.20673923194408417,0.5187244415283203,0.26863718032836914,-0.24283428490161896,0.1430070400238037,0.4236638844013214,-0.08772946149110794,0.3140781819820404,0.5209619402885437,-0.1818961799144745,0.28469204902648926,0.6287781000137329,-0.20431116223335266,0.22692808508872986,0.6448262333869934,-0.20597505569458008,0.06298071146011353,0.4721287488937378,-0.12148867547512054,0.23184671998023987,0.6034100651741028,-0.20891301333904266,0.19995853304862976,0.6933521628379822,-0.19833314418792725,0.15178309381008148,0.6881088018417358,-0.17585787177085876,-0.00010392069816589355,0.5498745441436768,-0.16120633482933044,0.13374614715576172,0.6653028130531311,-0.21305988729000092,0.12628251314163208,0.7269372940063477,-0.20075947046279907,0.09001046419143677,0.7156535983085632,-0.1799761950969696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.05938325822353363,0.7903643846511841,-1.87854176658675e-08,0.15531566739082336,0.7646710872650146,-0.053828317672014236,0.2651522755622864,0.7080826759338379,-0.11166634410619736,0.35332190990448,0.6693130731582642,-0.17912137508392334,0.430178165435791,0.6449981927871704,-0.2445318102836609,0.23099546134471893,0.44470515847206116,-0.06132545322179794,0.35556697845458984,0.35597899556159973,-0.14490436017513275,0.4342527389526367,0.31236621737480164,-0.19364018738269806,0.5044535398483276,0.26971015334129333,-0.22338612377643585,0.13331326842308044,0.429982453584671,-0.0790494754910469,0.3234802782535553,0.5052710175514221,-0.1622294783592224,0.281466543674469,0.6193854808807373,-0.17650529742240906,0.22023141384124756,0.6325891613960266,-0.17422808706760406,0.053490493446588516,0.48113882541656494,-0.10794790834188461,0.23564599454402924,0.598527193069458,-0.17924006283283234,0.19136273860931396,0.6919780969619751,-0.16106568276882172,0.14016953110694885,0.6898355484008789,-0.13635718822479248,-0.014021329581737518,0.558441162109375,-0.14642241597175598,0.13337014615535736,0.6556491255760193,-0.18815571069717407,0.12357263267040253,0.7108199596405029,-0.17468859255313873,0.0914793387055397,0.704821765422821,-0.1534949243068695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
-0.004155423492193222,0.5930912494659424,-1.6852737871886347e-07,0.12100789695978165,0.5609917044639587,-0.10263428092002869,0.2662016749382019,0.5511232614517212,-0.21597181260585785,0.39168858528137207,0.564200758934021,-0.3103051781654358,0.48826295137405396,0.5582060813903809,-0.4038859009742737,0.15962617099285126,0.43983060121536255,-0.31581464409828186,0.27371519804000854,0.6047130823135376,-0.4022617042064667,0.267000287771225,0.633367121219635,-0.4213402271270752,0.22197145223617554,0.6263009309768677,-0.4314649701118469,0.07291261106729507,0.5064626932144165,-0.30236008763313293,0.2250051200389862,0.7085521221160889,-0.3788047134876251,0.2245403528213501,0.7114934325218201,-0.3553338348865509,0.18174417316913605,0.6711925864219666,-0.34574922919273376,0.009037738665938377,0.5950509309768677,-0.2844080626964569,0.1463272124528885,0.7670592665672302,-0.3329258859157562,0.15684668719768524,0.7491049766540527,-0.2827741205692291,0.12937650084495544,0.6925127506256104,-0.25677332282066345,-0.03889298439025879,0.6902068257331848,-0.2770140469074249,0.06174401193857193,0.7999958992004395,-0.32660526037216187,0.07865476608276367,0.7844434380531311,-0.31403160095214844,0.05914514884352684,0.7346553802490234,-0.30454686284065247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
-0.015734096989035606,0.5953975915908813,-3.580262273317203e-07,0.10352945327758789,0.5401444435119629,-0.07766707986593246,0.22456398606300354,0.4851835370063782,-0.14949831366539001,0.3316798210144043,0.4331369698047638,-0.2099703997373581,0.41445326805114746,0.3561069071292877,-0.26963621377944946,0.17198215425014496,0.4559881091117859,-0.19301021099090576,0.29562216997146606,0.6096887588500977,-0.27450624108314514,0.27371156215667725,0.6263349652290344,-0.3234233558177948,0.22357355058193207,0.59468674659729,-0.3542245924472809,0.08911343663930893,0.5327608585357666,-0.18164779245853424,0.23656369745731354,0.7049746513366699,-0.23748403787612915,0.20212523639202118,0.6951302289962769,-0.2470170259475708,0.13815763592720032,0.6526193022727966,-0.26246172189712524,0.016692090779542923,0.6181759834289551,-0.16981284320354462,0.15168441832065582,0.7668132185935974,-0.21099022030830383,0.12772394716739655,0.7461609840393066,-0.19452959299087524,0.08056054264307022,0.7072999477386475,-0.1861584335565567,-0.04541540518403053,0.7052683234214783,-0.16798557341098785,0.05256818234920502,0.8036378622055054,-0.19852399826049805,0.03385407477617264,0.7901540994644165,-0.19427655637264252,-0.003194856457412243,0.7595421671867371,-0.19101139903068542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.03624366223812103,0.7601107954978943,8.919915472915818e-08,0.1719847321510315,0.7178155779838562,-0.03408314287662506,0.2976285219192505,0.6705223321914673,-0.09707222133874893,0.4048365354537964,0.6526317000389099,-0.17197807133197784,0.4931861162185669,0.6587186455726624,-0.2498941421508789,0.24487769603729248,0.4508054554462433,-0.09666565805673599,0.3665020167827606,0.37836432456970215,-0.18915079534053802,0.45167285203933716,0.3246941566467285,-0.24760399758815765,0.5310245752334595,0.2823973298072815,-0.2837371528148651,0.15782968699932098,0.44858554005622864,-0.12415391951799393,0.3325917720794678,0.6036232709884644,-0.20476345717906952,0.29030218720436096,0.6782506704330444,-0.21260614693164825,0.2349514663219452,0.6729307174682617,-0.2127460539340973,0.08702261000871658,0.5150205492973328,-0.15801207721233368,0.260714054107666,0.6799426078796387,-0.23135240375995636,0.21699512004852295,0.7234472632408142,-0.21122464537620544,0.17140653729438782,0.701183021068573,-0.19039559364318848,0.03284972906112671,0.6003260016441345,-0.197836235165596,0.17722733318805695,0.7246390581130981,-0.2389340102672577,0.15264615416526794,0.7579935789108276,-0.2192612737417221,0.10826187580823898,0.7484270334243774,-0.1981383115053177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.025451302528381348,0.7691572308540344,7.631242482375455e-08,0.16771940886974335,0.7320209741592407,-0.028581062331795692,0.28837695717811584,0.6842876672744751,-0.08776891976594925,0.3895372152328491,0.6618803143501282,-0.15950410068035126,0.4830527901649475,0.6546599268913269,-0.2333613932132721,0.23896491527557373,0.45848509669303894,-0.08614227175712585,0.3580997586250305,0.3838539719581604,-0.18109852075576782,0.4447968602180481,0.3280974328517914,-0.24135929346084595,0.5248385071754456,0.2847134470939636,-0.2780515253543854,0.15432262420654297,0.4484042823314667,-0.11603627353906631,0.3275447487831116,0.5976656675338745,-0.20223568379878998,0.29007577896118164,0.677102267742157,-0.2152947187423706,0.23711973428726196,0.6790977716445923,-0.21654435992240906,0.08554480224847794,0.5098501443862915,-0.15185971558094025,0.25590723752975464,0.6785402894020081,-0.23217979073524475,0.2145736813545227,0.7294474840164185,-0.21733705699443817,0.1715920865535736,0.7093547582626343,-0.19740235805511475,0.03477771580219269,0.5953964591026306,-0.1924869418144226,0.17571283876895905,0.7267594337463379,-0.23620100319385529,0.1531943827867508,0.7643101215362549,-0.21858233213424683,0.11200568825006485,0.7516332864761353,-0.19818629324436188,0.9737754464149475,0.7579238414764404,-6.563678311977128e-07,0.8503459692001343,0.7483106851577759,-0.032497208565473557,0.7480853199958801,0.6925873756408691,-0.07672715187072754,0.6705207824707031,0.6520333290100098,-0.12549352645874023,0.5792682766914368,0.6376119256019592,-0.17666694521903992,0.813679039478302,0.47005751729011536,-0.07018987834453583,0.6974997520446777,0.39410915970802307,-0.12970882654190063,0.615151047706604,0.3359055519104004,-0.1700192093849182,0.5554302930831909,0.28896015882492065,-0.20283673703670502,0.8928215503692627,0.44850993156433105,-0.0930788666009903,0.7473288178443909,0.5384882092475891,-0.15425916016101837,0.7745935916900635,0.6345747113227844,-0.1542046070098877,0.8289739489555359,0.6463191509246826,-0.1476527899503708,0.9664381742477417,0.4850866496562958,-0.12115862965583801,0.8260453939437866,0.6115549802780151,-0.1618736982345581,0.8486273288726807,0.6858600378036499,-0.12322215735912323,0.8954300880432129,0.6838383674621582,-0.09810521453619003,1.0236279964447021,0.5551139116287231,-0.15668921172618866,0.9111524224281311,0.6633539795875549,-0.1907518059015274,0.9195141792297363,0.714266300201416,-0.16863594949245453,0.9625470638275146,0.7105474472045898,-0.14805467426776886,A
0.17868706583976746,0.7293895483016968,-3.6206648790226836e-09,0.254633367061615,0.7216579914093018,-0.05817366763949394,0.33668753504753113,0.6884555816650391,-0.08485238999128342,0.41200825572013855,0.6550105810165405,-0.10528834164142609,0.48203057050704956,0.6487591862678528,-0.11839447915554047,0.3629796802997589,0.5677604079246521,-0.042153678834438324,0.4180396497249603,0.4963228702545166,-0.08803197741508484,0.44487544894218445,0.4533039331436157,-0.10530571639537811,0.47073471546173096,0.40704619884490967,-0.11179794371128082,0.31200531125068665,0.5467410087585449,-0.030168570578098297,0.32352179288864136,0.532138466835022,-0.07158111035823822,0.29031670093536377,0.6093709468841553,-0.05811653658747673,0.29396912455558777,0.6067491173744202,-0.0366990752518177,0.2555750012397766,0.532853364944458,-0.02973439171910286,0.2596738338470459,0.5352960824966431,-0.08268432319164276,0.2387353777885437,0.6072517037391663,-0.06299984455108643,0.24909448623657227,0.5981280207633972,-0.03590294346213341,0.19978678226470947,0.5255028009414673,-0.03435342386364937,0.20330630242824554,0.5264376401901245,-0.061351798474788666,0.1983242928981781,0.5777637958526611,-0.043597277253866196,0.20047487318515778,0.5835942625999451,-0.022447161376476288,0.8310638666152954,0.7168164253234863,-3.18424383749516e-07,0.7472943067550659,0.7183316946029663,-0.040414199233055115,0.6581876277923584,0.6884582042694092,-0.07436221837997437,0.5847644805908203,0.6658589839935303,-0.10903613269329071,0.5256433486938477,0.6508418917655945,-0.14188365638256073,0.6682938933372498,0.5469506978988647,-0.042600441724061966,0.5950322151184082,0.482864111661911,-0.09253302961587906,0.5428026914596558,0.4417514204978943,-0.11962466686964035,0.5029340982437134,0.405428409576416,-0.1368454396724701,0.7221938371658325,0.5214061141014099,-0.04765325039625168,0.6791707873344421,0.5141187310218811,-0.10618516057729721,0.7116353511810303,0.5862491130828857,-0.10733455419540405,0.7379480004310608,0.5922859907150269,-0.09517624974250793,0.7813948392868042,0.5130010843276978,-0.060536786913871765,0.7460106015205383,0.5215916633605957,-0.1126343309879303,0.7625982761383057,0.5886385440826416,-0.08675431460142136,0.7790769934654236,0.5871658325195312,-0.058080755174160004,0.8416909575462341,0.5154737234115601,-0.0785791203379631,0.8102982044219971,0.512990415096283,-0.10472910851240158,0.8080651164054871,0.5682005286216736,-0.08285244554281235,0.8195205926895142,0.5758801102638245,-0.06050579622387886,A
0.1345420628786087,0.7267080545425415,-1.440631791638225e-07,0.2139095515012741,0.7234842777252197,-0.05678547918796539,0.2984597682952881,0.6897182464599609,-0.08031442761421204,0.3782745599746704,0.6603934168815613,-0.09700142592191696,0.45374077558517456,0.6586819291114807,-0.10636523365974426,0.32044947147369385,0.5716537237167358,-0.04501628503203392,0.37755346298217773,0.4941672086715698,-0.0906435176730156,0.40405958890914917,0.45255252718925476,-0.10903196036815643,0.43121248483657837,0.40581226348876953,-0.11646437644958496,0.2694588005542755,0.5525892972946167,-0.031905703246593475,0.27638182044029236,0.5372878313064575,-0.0709342509508133,0.24606843292713165,0.6133824586868286,-0.057885024696588516,0.25360310077667236,0.6124307513237,-0.03840922191739082,0.21333757042884827,0.539053738117218,-0.02986469864845276,0.21451911330223083,0.5382019281387329,-0.08027830719947815,0.19426727294921875,0.610844612121582,-0.0618177130818367,0.2074728161096573,0.6045912504196167,-0.03666287660598755,0.15938271582126617,0.5311442613601685,-0.032611191272735596,0.1590937376022339,0.526364266872406,-0.05695701017975807,0.15363258123397827,0.5782542824745178,-0.03897237777709961,0.15745268762111664,0.5870012044906616,-0.018572991713881493,0.7887001037597656,0.7171136736869812,-2.937737804131757e-07,0.7034955024719238,0.7178935408592224,-0.04346907138824463,0.6173604726791382,0.6908373236656189,-0.07944226264953613,0.5419849753379822,0.6735954284667969,-0.11551523953676224,0.48415693640708923,0.6588274240493774,-0.14930135011672974,0.6242341995239258,0.5479980111122131,-0.046378761529922485,0.5511299967765808,0.48369866609573364,-0.09923085570335388,0.4997023940086365,0.44240081310272217,-0.1287466585636139,0.4593125581741333,0.40444284677505493,-0.1470702737569809,0.677720844745636,0.5237179398536682,-0.048955731093883514,0.6382427215576172,0.518027663230896,-0.10820215195417404,0.6713240146636963,0.5880940556526184,-0.11013487726449966,0.695584774017334,0.5918253064155579,-0.09867213666439056,0.7367614507675171,0.5161253213882446,-0.05959910526871681,0.704351544380188,0.5232210159301758,-0.11094285547733307,0.7211061120033264,0.5884581208229065,-0.08577150106430054,0.7357719540596008,0.583394467830658,-0.057890038937330246,0.7964464426040649,0.5186768174171448,-0.07564570754766464,0.7689228653907776,0.5153818130493164,-0.10019739717245102,0.7668551206588745,0.5699086785316467,-0.07818162441253662,0.7778174877166748,0.5748497247695923,-0.05593257024884224,A
